now crawling 本月风险企业关注类预警提示
OrderedDict([('smy_dt', '20170620'), ('content', '近6个月内重要股东有变动'), ('entName', '绍兴市上虞东林针织品有限公司'), ('name', '企业股东变更'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市崧厦镇天剑制伞厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴正明铜业有限责任公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '浙江亿森木业有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市曹娥街道舜象建材经营部'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '浙江三源水产食品有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市莱斯达照明电器有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市恒丰文体用品有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市和盛牧业有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞蓝枫电器有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市惠易捷化工有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市凤之凰城足浴休闲有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞振然贸易有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞义丰贸易有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市崧厦镇闰丰塑料包装厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市云龙气动设备经营部'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞天泽生态农业发展有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市铭丰石材厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市泰信工贸有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞科瑞进出口贸易有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市小越镇杰立塑料金属制品厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市彼优特电器有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴诺德医疗器械有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市洪山湖机械制造有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市罗岩山牧业有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市信鼎塑料管件厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市舜丰建筑工程有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '浙江华泽工贸有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '浙江凯萨特电缆有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '杭州天易电子技术有限公司上虞东关营业厅'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市宝舜制冷食品机械有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞众磊园林工程有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市泰瑞燃气设备有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '浙江海润汽车有限公司上虞分公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '浙江鑫得包装有限公司上虞技术研发分公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市舜盛包装制品有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市双利建筑工程有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市舜尔尼机械有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市宏旭照明有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞天羽贸易有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '嵊泗县东升水产冷冻厂上虞门市部'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市圣菲特照明电器有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市金灵通风设备厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞腾越数控设备有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市宏杰化工有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞区宝丰门窗有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市洁嘉包装有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市百官国晟医疗器械经营部'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市圣诺超高温晶体纤维材料有限公司上虞超高温复合材料研发中心'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '浙江欧铄环保设备有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '浙江万和特钢有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市铭鑫旅游用品有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市崧厦镇亚东照明电器厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市骄龙装饰有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '绍兴市上虞区鑫宏广告有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市飞皇服饰有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市双捷机电五金设备有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞固瑞德五金机电贸易有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市佳欣电器有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市帅旗贸易有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市洁雅地毯有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市良盛生态农业有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞腾晖思远数码电器有限公司'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '20170620'), ('content', '因弄虚作假或查无下落列入经营异常名录'), ('entName', '上虞市小越镇岳夫塑料五金加工厂'), ('name', '工商经营异常名录'), ('dtCreateDate', '2017-06-20')])
