now crawling 本月风险企业提示类预警提示
OrderedDict([('smy_dt', '2017-06-20'), ('content', '普通股东有变动'), ('entName', '浙江亚厦装饰股份有限公司'), ('name', '企业股东变更'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道风和线足浴店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百岁山食品商行'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官开味食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市盖北镇麦乐汇购物中心'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市州虞酒类商行'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道三玄食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道一口袋食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市驿亭镇童娟娣日杂店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市梁湖镇聚成食品商行'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道纪荣副食店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道泽锋副食店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市崧厦镇夏香副食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市谢塘镇韩氏减肥中心'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区汤浦锋明副食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市盖北镇宝俊副食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官李欢喜副食品商店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官青松茶行'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道煌大食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道天天旺食品超市'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道山山有礼食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市小越镇鲜果每日水果店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道亚红熟食摊'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市曹娥街道松珍日用品经营部'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官恒利市场扫平熟食摊'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市崧厦镇阿姣超市'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市曹娥街道好日子食杂店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区曹娥街道狮子居委绍兴大通超市加盟店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官街道书文面包店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市经济开发区楼传丰食杂店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道福安副食店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市曹娥街道陈峰食杂店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市彩虹电子游戏厅'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市谢塘镇珍可酒类经营部'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市谢塘镇佳艳日用品商行'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市崧厦镇大悟副食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市曹娥街道景雅仙食杂店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市崧厦镇文霞副食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区长塘镇李氏花木园艺场'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市曹娥街道风云食杂店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区曹娥街道本地广告制作室'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官李阳卷烟店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市小越镇百山珍堂食品商行'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市崧厦镇校祥副食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市驿亭镇高文娟烟杂店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道星空酒吧'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道丽平食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道焕华酒类经营部'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道焕潮售货亭'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区浙东白鹅繁殖场'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道港之岛食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官街道小哥奶茶店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市曹娥街道田野蔬菜超市'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市下管镇茂茂休闲食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道明中报刊亭'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区百官街道金百福珠宝店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市岭南乡覆卮石浪山庄小卖部'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市崧厦镇娟妙副食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市崧厦镇利江副食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市东关街道张娟副食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区道墟镇张亚娟日用品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道晓微食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道行者驿站茶叶店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道卫娟售货亭'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市小越农贸市场施小红熟食摊'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道王建芳副食商行'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道祝尧芬百货店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市道墟农贸市场邵志华熟食摊'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市道墟农贸市场陈佳佩干货店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市道墟农贸市场卢德喜干货店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市谢塘镇桂珍百货店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市道墟农贸市场彭勇豆制品摊'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市谢塘镇贾林芳副食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市崧厦镇章龙标副食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市道墟农贸市场杨萍蛋糕店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市丰惠林杰冷冻食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市丰惠镇王晨月食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市驿亭镇昊圣日用品商行'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市曹娥街道隆美酒类经营部'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市崧厦镇桂灿副食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官欣睿食品商行'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区曹娥街道夜郎密酒类经营部'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道惠馨百货店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区东关街道黄爱兰食杂店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞百官闽杰食品商行'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官街道陈邦权副食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市百官杨乐副食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市驿亭镇顺榆日用百货超市'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '绍兴市上虞区曹娥街道金村村绍兴大通超市加盟店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞小越镇零食多副食品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市道墟镇晨枫超市'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞百官街道雯超副食品商行'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
OrderedDict([('smy_dt', '2017-06-20'), ('content', '许可证过期'), ('entName', '上虞市谢塘镇长发母婴用品店'), ('name', '证照过期'), ('dtCreateDate', '2017-06-20')])
